Product ID,Date,Demand Store ID,Sales Quantity,Demand Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Inventory Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Pricing Store ID,Pricing Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
2912,2024-10-13,40,89,77.87,Yes,Festival,Weather,Stable,Premium,36,901,27,13,111,2024-06-06,3597,9,9,7.3,91.53,19.42,451,1,8.08,5.76,1.54
2912,2024-10-13,40,89,77.87,Yes,Festival,Weather,Stable,Premium,58,466,2,9,28,2024-08-03,4021,6,81,46.25,14.31,2.12,449,4,10.65,4.98,1.8
2912,2024-10-13,40,89,77.87,Yes,Festival,Weather,Stable,Premium,58,466,2,9,28,2024-08-03,4021,6,49,16.13,49.46,2.63,440,2,11.47,4.16,1.6
2912,2024-10-13,40,89,77.87,Yes,Festival,Weather,Stable,Premium,58,466,2,9,28,2024-08-03,4021,6,9,7.3,91.53,19.42,451,1,8.08,5.76,1.54
5972,2024-04-02,95,55,36.88,Yes,Festival,Competitor Pricing,Decreasing,Regular,68,787,8,10,104,2024-05-15,2290,4,42,93.55,11.25,37.04,21,4,12.93,5.73,2.04
5972,2024-04-02,95,55,36.88,Yes,Festival,Competitor Pricing,Decreasing,Regular,68,787,8,10,104,2024-05-15,2290,4,36,96.13,75.01,20.99,295,1,8.6,4.61,0.51
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,14,459,6,2,137,2024-04-07,4532,7,9,74.76,92.69,20.43,293,3,4.26,5.75,2.28
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,14,459,6,2,137,2024-04-07,4532,7,8,91.72,30.84,9.68,243,2,1.27,2.92,2.49
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,10,243,17,5,21,2024-09-20,4443,9,9,74.76,92.69,20.43,293,3,4.26,5.75,2.28
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,10,243,17,5,21,2024-09-20,4443,9,8,91.72,30.84,9.68,243,2,1.27,2.92,2.49
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,90,62,5,3,61,2024-12-14,4521,6,9,74.76,92.69,20.43,293,3,4.26,5.75,2.28
7932,2024-05-20,67,384,61.2,No,Festival,Competitor Pricing,Stable,Regular,90,62,5,3,61,2024-12-14,4521,6,8,91.72,30.84,9.68,243,2,1.27,2.92,2.49
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,13,91,20,17,157,2024-11-24,2772,9,4,94.08,50.64,7.41,276,2,17.07,2.12,1.81
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,13,91,20,17,157,2024-11-24,2772,9,30,85.98,11.68,12.26,70,2,14.91,8.49,0.96
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,1,786,29,15,10,2024-12-19,2863,11,4,94.08,50.64,7.41,276,2,17.07,2.12,1.81
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,1,786,29,15,10,2024-12-19,2863,11,30,85.98,11.68,12.26,70,2,14.91,8.49,0.96
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,55,216,28,19,128,2024-01-23,4548,4,4,94.08,50.64,7.41,276,2,17.07,2.12,1.81
9462,2024-10-06,66,200,55.16,Yes,Festival,Weather,Stable,Budget,55,216,28,19,128,2024-01-23,4548,4,30,85.98,11.68,12.26,70,2,14.91,8.49,0.96
4786,2024-06-04,87,397,43.44,No,Holiday,Competitor Pricing,Stable,Regular,34,327,12,13,163,2024-08-27,4206,9,29,95.34,48.76,29.72,459,4,1.35,9.65,1.71
4786,2024-06-04,87,397,43.44,No,Holiday,Competitor Pricing,Stable,Regular,51,587,11,7,195,2024-01-15,2942,11,29,95.34,48.76,29.72,459,4,1.35,9.65,1.71
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,10,237,1,3,97,2024-11-26,2187,3,72,67.33,33.17,38.66,475,4,15.35,4.52,1.48
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,10,237,1,3,97,2024-11-26,2187,3,66,77.78,61.77,30.87,370,2,9.03,9.21,2.03
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,78,769,6,1,161,2024-03-15,2678,7,72,67.33,33.17,38.66,475,4,15.35,4.52,1.48
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,78,769,6,1,161,2024-03-15,2678,7,66,77.78,61.77,30.87,370,2,9.03,9.21,2.03
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,41,903,23,4,149,2024-11-19,1331,3,72,67.33,33.17,38.66,475,4,15.35,4.52,1.48
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,41,903,23,4,149,2024-11-19,1331,3,66,77.78,61.77,30.87,370,2,9.03,9.21,2.03
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,42,569,10,8,194,2024-03-24,1513,14,72,67.33,33.17,38.66,475,4,15.35,4.52,1.48
8855,2024-10-19,65,484,74.89,Yes,,Economic Indicator,Increasing,Regular,42,569,10,8,194,2024-03-24,1513,14,66,77.78,61.77,30.87,370,2,9.03,9.21,2.03
7869,2024-04-10,32,190,29.27,No,Holiday,Weather,Decreasing,Regular,46,730,10,1,173,2024-04-30,4059,4,45,64.93,28.2,21.97,364,3,3.16,6.05,1.59
7869,2024-04-10,32,190,29.27,No,Holiday,Weather,Decreasing,Regular,46,730,10,1,173,2024-04-30,4059,4,72,77.31,93.43,10.46,302,4,12.41,5.09,1.98
6832,2024-12-24,30,304,91.7,Yes,,Weather,Decreasing,Premium,85,345,1,13,71,2024-01-03,4562,3,98,96.98,39.63,20.02,154,3,17.65,3.92,0.64
6832,2024-12-24,30,304,91.7,Yes,,Weather,Decreasing,Premium,85,345,1,13,71,2024-01-03,4562,3,71,90.29,27.3,9.26,84,3,0.3,8.62,1.52
9525,2024-04-15,57,109,70.89,Yes,,Economic Indicator,Decreasing,Premium,15,48,12,7,165,2024-07-29,3988,14,25,47.35,9.7,46.44,124,3,12.17,4.89,1.29
9525,2024-04-15,57,109,70.89,Yes,,Economic Indicator,Decreasing,Premium,82,944,14,19,122,2024-03-18,4233,10,25,47.35,9.7,46.44,124,3,12.17,4.89,1.29
7020,2024-09-02,1,375,96.54,Yes,Festival,,Decreasing,Budget,25,34,21,0,60,2024-12-06,3314,6,37,39.24,74.44,8.07,306,2,0.01,2.83,0.88
7020,2024-09-02,1,375,96.54,Yes,Festival,,Decreasing,Budget,98,8,21,5,44,2024-02-27,2337,6,37,39.24,74.44,8.07,306,2,0.01,2.83,0.88
8673,2024-09-01,24,248,28.9,No,Festival,Competitor Pricing,Stable,Regular,10,569,1,19,94,2024-01-02,2048,14,30,85.02,45.14,32.72,338,4,8.62,7.02,2.13
8673,2024-09-01,24,248,28.9,No,Festival,Competitor Pricing,Stable,Regular,10,569,1,19,94,2024-01-02,2048,14,82,61.29,87.87,2.19,436,3,6.14,3.98,1.12
8673,2024-09-01,24,248,28.9,No,Festival,Competitor Pricing,Stable,Regular,19,470,17,1,54,2024-03-04,4955,2,30,85.02,45.14,32.72,338,4,8.62,7.02,2.13
8673,2024-09-01,24,248,28.9,No,Festival,Competitor Pricing,Stable,Regular,19,470,17,1,54,2024-03-04,4955,2,82,61.29,87.87,2.19,436,3,6.14,3.98,1.12
4915,2024-09-05,36,427,87.24,Yes,Holiday,Economic Indicator,Stable,Budget,7,817,28,5,34,2024-06-06,1424,6,23,82.54,93.84,23.57,159,3,7.96,5.95,2.01
8696,2024-07-18,39,280,38.83,No,Holiday,Weather,Decreasing,Premium,34,561,20,12,125,2024-02-08,4092,7,85,5.18,35.53,29.77,278,2,17.86,2.38,1.98
8696,2024-07-18,39,280,38.83,No,Holiday,Weather,Decreasing,Premium,34,561,20,12,125,2024-02-08,4092,7,9,27.27,23.26,45.48,405,3,4.8,6.08,0.85
8696,2024-07-18,39,280,38.83,No,Holiday,Weather,Decreasing,Premium,34,561,20,12,125,2024-02-08,4092,7,78,25.66,40.29,12.37,362,2,9.87,7.08,1.7
9610,2024-02-11,39,74,8.08,No,Holiday,Competitor Pricing,Stable,Regular,10,375,4,19,14,2024-01-21,4789,1,37,61.4,58.51,15.26,412,1,10.56,1.98,1.8
9610,2024-02-11,39,74,8.08,No,Holiday,Competitor Pricing,Stable,Regular,10,375,4,19,14,2024-01-21,4789,1,51,94.28,40.15,39.91,177,3,18.74,8.48,2.05
9610,2024-02-11,39,74,8.08,No,Holiday,Competitor Pricing,Stable,Regular,62,1,15,4,163,2024-12-03,2189,4,37,61.4,58.51,15.26,412,1,10.56,1.98,1.8
9610,2024-02-11,39,74,8.08,No,Holiday,Competitor Pricing,Stable,Regular,62,1,15,4,163,2024-12-03,2189,4,51,94.28,40.15,39.91,177,3,18.74,8.48,2.05
3865,2024-09-04,6,284,15.53,No,Holiday,Competitor Pricing,Increasing,Regular,83,370,6,6,94,2024-04-18,3111,9,64,53.04,33.67,0.35,318,2,15.66,7.14,0.64
3865,2024-09-04,6,284,15.53,No,Holiday,Competitor Pricing,Increasing,Regular,83,370,6,6,94,2024-04-18,3111,9,57,56.72,49.15,20.47,428,4,10.15,9.05,1.97
3865,2024-09-04,6,284,15.53,No,Holiday,Competitor Pricing,Increasing,Regular,83,370,6,6,94,2024-04-18,3111,9,51,53.27,98.4,42.91,91,3,14.0,2.76,0.71
3865,2024-09-04,6,284,15.53,No,Holiday,Competitor Pricing,Increasing,Regular,83,370,6,6,94,2024-04-18,3111,9,10,81.81,92.54,5.93,136,3,16.22,1.46,0.97
3865,2024-09-04,6,284,15.53,No,Holiday,Competitor Pricing,Increasing,Regular,83,370,6,6,94,2024-04-18,3111,9,72,87.93,22.81,2.24,175,4,13.89,5.89,2.08
5477,2024-11-15,21,46,54.06,Yes,Festival,Economic Indicator,Stable,Budget,42,288,6,6,151,2024-10-28,1303,9,4,84.2,21.65,31.23,451,1,19.84,8.72,2.0
5477,2024-11-15,21,46,54.06,Yes,Festival,Economic Indicator,Stable,Budget,64,340,25,9,46,2024-04-17,2447,9,4,84.2,21.65,31.23,451,1,19.84,8.72,2.0
6491,2024-02-22,15,225,58.98,No,Holiday,Economic Indicator,Decreasing,Regular,73,366,2,7,25,2024-10-27,3545,8,91,82.85,38.72,9.78,43,2,12.33,7.48,0.8
2333,2024-11-06,23,271,66.74,Yes,Holiday,Weather,Increasing,Regular,60,295,28,9,71,2024-05-22,4598,1,71,81.43,7.87,2.89,352,3,6.81,5.2,1.71
2333,2024-11-06,23,271,66.74,Yes,Holiday,Weather,Increasing,Regular,60,295,28,9,71,2024-05-22,4598,1,12,50.35,39.88,49.08,146,4,4.98,4.81,1.34
2158,2024-05-18,11,151,92.24,No,,Economic Indicator,Stable,Premium,50,759,4,6,21,2024-08-22,4930,6,68,32.58,50.17,32.01,299,4,17.8,9.16,1.7
9302,2024-07-11,73,473,16.22,No,,Economic Indicator,Decreasing,Regular,26,971,6,6,184,2024-11-21,2268,7,90,22.61,63.48,17.52,302,4,14.78,2.72,0.66
5072,2024-09-12,15,25,40.7,No,Holiday,Competitor Pricing,Increasing,Budget,76,126,4,12,68,2024-11-20,3547,13,41,51.88,68.28,14.11,118,3,14.69,4.86,1.94
5072,2024-09-12,15,25,40.7,No,Holiday,Competitor Pricing,Increasing,Budget,69,987,25,5,66,2024-10-08,3953,11,41,51.88,68.28,14.11,118,3,14.69,4.86,1.94
5898,2024-04-01,62,434,68.21,No,,Weather,Increasing,Regular,14,668,11,12,182,2024-11-19,4762,5,20,9.28,51.74,6.23,1,3,3.93,8.74,0.9
5898,2024-04-01,62,434,68.21,No,,Weather,Increasing,Regular,51,420,14,6,161,2024-06-23,2736,13,20,9.28,51.74,6.23,1,3,3.93,8.74,0.9
7219,2024-08-25,23,257,74.5,No,Holiday,Economic Indicator,Decreasing,Regular,67,429,13,5,135,2024-04-30,4713,1,33,7.24,14.56,30.66,411,2,16.73,7.96,1.64
7219,2024-08-25,23,257,74.5,No,Holiday,Economic Indicator,Decreasing,Regular,67,429,13,5,135,2024-04-30,4713,1,76,25.83,62.11,22.6,403,2,5.88,6.3,1.79
7219,2024-08-25,23,257,74.5,No,Holiday,Economic Indicator,Decreasing,Regular,67,429,13,5,135,2024-04-30,4713,1,89,34.24,19.27,43.34,46,4,7.48,5.89,2.01
9222,2024-08-17,10,406,27.1,Yes,Holiday,Weather,Increasing,Regular,4,207,1,15,92,2024-09-08,1342,7,16,32.83,13.64,26.12,202,2,6.22,8.38,1.85
9222,2024-08-17,10,406,27.1,Yes,Holiday,Weather,Increasing,Regular,4,207,1,15,92,2024-09-08,1342,7,28,46.81,90.65,37.25,416,4,18.21,5.32,0.5
9222,2024-08-17,10,406,27.1,Yes,Holiday,Weather,Increasing,Regular,67,72,24,2,188,2024-08-25,4109,8,16,32.83,13.64,26.12,202,2,6.22,8.38,1.85
9222,2024-08-17,10,406,27.1,Yes,Holiday,Weather,Increasing,Regular,67,72,24,2,188,2024-08-25,4109,8,28,46.81,90.65,37.25,416,4,18.21,5.32,0.5
8320,2024-11-28,93,149,14.66,Yes,Holiday,Competitor Pricing,Decreasing,Regular,72,331,3,19,43,2024-06-29,1168,4,64,46.96,79.02,30.11,188,3,0.03,8.8,1.75
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,49,607,24,4,175,2024-05-06,2195,8,29,53.48,75.46,4.39,183,2,7.2,2.74,2.29
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,49,607,24,4,175,2024-05-06,2195,8,75,29.18,74.4,41.64,25,2,10.85,6.21,0.86
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,49,607,24,4,175,2024-05-06,2195,8,78,59.72,92.7,11.49,56,4,10.81,2.46,1.96
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,49,607,24,4,175,2024-05-06,2195,8,12,49.42,30.83,19.45,318,3,11.38,3.07,1.54
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,47,61,4,14,124,2024-11-13,1444,6,29,53.48,75.46,4.39,183,2,7.2,2.74,2.29
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,47,61,4,14,124,2024-11-13,1444,6,75,29.18,74.4,41.64,25,2,10.85,6.21,0.86
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,47,61,4,14,124,2024-11-13,1444,6,78,59.72,92.7,11.49,56,4,10.81,2.46,1.96
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,47,61,4,14,124,2024-11-13,1444,6,12,49.42,30.83,19.45,318,3,11.38,3.07,1.54
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,10,734,28,18,133,2024-09-09,4615,3,29,53.48,75.46,4.39,183,2,7.2,2.74,2.29
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,10,734,28,18,133,2024-09-09,4615,3,75,29.18,74.4,41.64,25,2,10.85,6.21,0.86
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,10,734,28,18,133,2024-09-09,4615,3,78,59.72,92.7,11.49,56,4,10.81,2.46,1.96
2796,2024-07-13,80,211,15.78,No,,Competitor Pricing,Stable,Premium,10,734,28,18,133,2024-09-09,4615,3,12,49.42,30.83,19.45,318,3,11.38,3.07,1.54
4558,2024-01-18,36,283,18.91,Yes,,Competitor Pricing,Increasing,Regular,99,493,7,0,34,2024-04-03,1787,1,95,45.48,33.37,37.92,284,2,7.94,6.47,2.27
4558,2024-01-18,36,283,18.91,Yes,,Competitor Pricing,Increasing,Regular,59,355,21,1,126,2024-07-16,3637,5,95,45.48,33.37,37.92,284,2,7.94,6.47,2.27
4558,2024-01-18,36,283,18.91,Yes,,Competitor Pricing,Increasing,Regular,63,122,14,1,158,2024-09-21,1383,13,95,45.48,33.37,37.92,284,2,7.94,6.47,2.27
4497,2024-06-30,82,353,37.18,Yes,Festival,Competitor Pricing,Increasing,Budget,90,971,26,0,113,2024-12-01,4653,10,92,39.5,99.39,0.35,389,4,13.19,7.69,2.01
4497,2024-06-30,82,353,37.18,Yes,Festival,Competitor Pricing,Increasing,Budget,81,732,2,12,176,2024-03-16,4241,1,92,39.5,99.39,0.35,389,4,13.19,7.69,2.01
3040,2024-02-28,29,94,68.1,Yes,Festival,Weather,Increasing,Budget,63,69,1,13,130,2024-04-04,4964,2,14,56.29,97.55,34.16,175,2,1.71,9.3,1.99
3040,2024-02-28,29,94,68.1,Yes,Festival,Weather,Increasing,Budget,63,69,1,13,130,2024-04-04,4964,2,25,70.95,55.71,12.7,39,3,15.24,6.54,1.84
1253,2024-10-04,43,155,63.18,No,Holiday,Competitor Pricing,Decreasing,Budget,25,783,1,11,121,2024-06-24,3380,6,54,37.85,10.49,40.8,230,2,2.37,6.56,2.35
1253,2024-10-04,43,155,63.18,No,Holiday,Competitor Pricing,Decreasing,Budget,25,783,1,11,121,2024-06-24,3380,6,84,62.24,89.19,22.76,143,1,8.47,4.19,0.91
1253,2024-10-04,43,155,63.18,No,Holiday,Competitor Pricing,Decreasing,Budget,25,783,1,11,121,2024-06-24,3380,6,79,14.19,94.51,37.71,122,4,18.27,9.86,0.58
1253,2024-10-04,43,155,63.18,No,Holiday,Competitor Pricing,Decreasing,Budget,25,783,1,11,121,2024-06-24,3380,6,8,67.88,53.9,6.11,227,3,6.36,4.13,1.69
1099,2024-11-09,81,148,34.85,Yes,Festival,Economic Indicator,Decreasing,Premium,23,472,2,5,14,2024-11-15,1256,9,43,63.67,96.3,37.93,22,2,17.41,3.82,1.56
1099,2024-11-09,81,148,34.85,Yes,Festival,Economic Indicator,Decreasing,Premium,24,97,15,5,105,2024-01-25,2758,7,43,63.67,96.3,37.93,22,2,17.41,3.82,1.56
5654,2024-12-02,40,33,18.12,Yes,Holiday,Weather,Decreasing,Budget,37,20,22,6,188,2024-08-29,4466,4,52,6.35,15.85,25.94,18,2,12.06,3.36,0.96
7443,2024-11-08,96,476,47.31,No,Festival,Weather,Decreasing,Regular,63,918,1,7,116,2024-02-26,3886,6,14,13.17,27.16,6.96,237,1,7.63,9.29,0.93
7443,2024-11-08,96,476,47.31,No,Festival,Weather,Decreasing,Regular,63,918,1,7,116,2024-02-26,3886,6,59,5.04,37.99,49.52,90,2,2.71,1.94,1.51
3031,2024-07-07,5,138,88.82,No,Festival,Economic Indicator,Decreasing,Regular,53,705,22,0,129,2024-01-29,4223,4,50,47.03,17.91,28.24,302,1,13.74,8.68,1.91
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,29,584,25,9,34,2024-08-27,4996,7,32,85.23,99.16,36.2,267,1,10.1,8.71,0.92
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,29,584,25,9,34,2024-08-27,4996,7,31,59.28,81.11,6.98,57,1,2.16,6.43,1.05
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,29,584,25,9,34,2024-08-27,4996,7,37,52.78,32.56,45.8,334,1,5.17,5.88,1.45
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,34,883,14,0,159,2024-12-04,2789,4,32,85.23,99.16,36.2,267,1,10.1,8.71,0.92
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,34,883,14,0,159,2024-12-04,2789,4,31,59.28,81.11,6.98,57,1,2.16,6.43,1.05
6717,2024-08-18,19,290,72.95,Yes,,,Increasing,Budget,34,883,14,0,159,2024-12-04,2789,4,37,52.78,32.56,45.8,334,1,5.17,5.88,1.45
9318,2024-05-30,32,353,54.51,Yes,Holiday,,Stable,Budget,60,784,18,13,20,2024-06-02,4909,2,15,71.68,61.14,7.9,20,3,8.56,3.87,2.08
9318,2024-05-30,32,353,54.51,Yes,Holiday,,Stable,Budget,65,32,21,1,178,2024-08-27,4681,8,15,71.68,61.14,7.9,20,3,8.56,3.87,2.08
4390,2024-07-08,13,474,76.09,No,Holiday,,Increasing,Budget,91,362,9,8,121,2024-08-02,3921,1,88,5.44,58.53,22.87,304,1,10.4,5.9,1.22
7461,2024-07-04,31,399,33.08,Yes,,,Stable,Premium,40,56,26,7,153,2024-11-14,4394,4,79,55.73,12.71,24.49,168,2,7.66,7.55,2.25
7461,2024-07-04,31,399,33.08,Yes,,,Stable,Premium,40,56,26,7,153,2024-11-14,4394,4,12,23.81,62.5,6.88,380,2,7.92,1.64,1.74
7461,2024-07-04,31,399,33.08,Yes,,,Stable,Premium,8,448,2,7,179,2024-04-26,2797,3,79,55.73,12.71,24.49,168,2,7.66,7.55,2.25
7461,2024-07-04,31,399,33.08,Yes,,,Stable,Premium,8,448,2,7,179,2024-04-26,2797,3,12,23.81,62.5,6.88,380,2,7.92,1.64,1.74
6692,2024-10-16,62,225,17.15,No,Festival,Economic Indicator,Stable,Premium,80,823,24,3,61,2024-11-27,4873,4,25,71.43,95.89,7.84,441,2,19.88,6.62,1.61
6692,2024-10-16,62,225,17.15,No,Festival,Economic Indicator,Stable,Premium,80,823,24,3,61,2024-11-27,4873,4,17,86.19,78.99,36.76,285,2,4.73,1.65,0.66
6494,2024-05-21,2,152,45.06,Yes,Holiday,Weather,Decreasing,Regular,7,145,27,16,59,2024-10-02,3407,5,23,98.0,75.03,37.5,105,3,2.51,5.94,2.02
6494,2024-05-21,2,152,45.06,Yes,Holiday,Weather,Decreasing,Regular,7,145,27,16,59,2024-10-02,3407,5,21,36.6,96.66,21.85,497,3,18.69,8.53,2.05
9612,2024-09-27,63,367,46.78,No,,Economic Indicator,Decreasing,Budget,54,845,26,3,31,2024-04-06,3657,7,43,80.07,91.4,45.99,101,2,9.2,1.49,0.91
9612,2024-09-27,63,367,46.78,No,,Economic Indicator,Decreasing,Budget,52,144,12,3,193,2024-05-12,3525,14,43,80.07,91.4,45.99,101,2,9.2,1.49,0.91
9612,2024-09-27,63,367,46.78,No,,Economic Indicator,Decreasing,Budget,70,981,5,5,183,2024-10-09,3823,5,43,80.07,91.4,45.99,101,2,9.2,1.49,0.91
3111,2024-12-10,81,276,59.49,Yes,Festival,Competitor Pricing,Increasing,Premium,94,819,27,1,15,2024-06-19,4549,9,56,76.67,37.02,17.38,387,1,18.94,2.56,0.68
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,2,645,29,15,54,2024-09-15,1980,2,4,7.61,37.74,9.37,23,3,8.86,5.54,1.59
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,2,645,29,15,54,2024-09-15,1980,2,39,80.85,71.9,11.84,12,1,9.66,1.04,0.73
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,2,645,29,15,54,2024-09-15,1980,2,31,81.69,46.39,39.42,353,3,3.87,6.94,2.27
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,54,818,4,11,147,2024-09-27,1683,3,4,7.61,37.74,9.37,23,3,8.86,5.54,1.59
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,54,818,4,11,147,2024-09-27,1683,3,39,80.85,71.9,11.84,12,1,9.66,1.04,0.73
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,54,818,4,11,147,2024-09-27,1683,3,31,81.69,46.39,39.42,353,3,3.87,6.94,2.27
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,31,823,2,13,195,2024-03-24,3881,1,4,7.61,37.74,9.37,23,3,8.86,5.54,1.59
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,31,823,2,13,195,2024-03-24,3881,1,39,80.85,71.9,11.84,12,1,9.66,1.04,0.73
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,31,823,2,13,195,2024-03-24,3881,1,31,81.69,46.39,39.42,353,3,3.87,6.94,2.27
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,53,710,10,8,106,2024-10-05,4467,7,4,7.61,37.74,9.37,23,3,8.86,5.54,1.59
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,53,710,10,8,106,2024-10-05,4467,7,39,80.85,71.9,11.84,12,1,9.66,1.04,0.73
6738,2024-10-23,1,141,17.04,Yes,Festival,Economic Indicator,Decreasing,Premium,53,710,10,8,106,2024-10-05,4467,7,31,81.69,46.39,39.42,353,3,3.87,6.94,2.27
9022,2024-05-21,70,177,32.25,No,Festival,Competitor Pricing,Increasing,Regular,5,273,12,6,198,2024-12-04,1786,8,34,15.89,21.29,39.95,227,1,19.69,2.43,0.55
9022,2024-05-21,70,177,32.25,No,Festival,Competitor Pricing,Increasing,Regular,64,825,27,4,189,2024-03-02,4849,2,34,15.89,21.29,39.95,227,1,19.69,2.43,0.55
2910,2024-08-13,11,205,15.22,No,Festival,Weather,Decreasing,Premium,67,835,5,4,106,2024-08-06,3507,11,22,34.63,90.09,5.55,302,1,2.28,2.39,1.31
7165,2024-10-25,66,396,29.79,Yes,,Weather,Decreasing,Regular,76,569,4,5,75,2024-07-28,1259,10,89,59.28,88.32,21.39,317,3,1.64,1.66,1.04
7036,2024-07-19,6,269,10.11,Yes,,Economic Indicator,Increasing,Budget,50,56,25,10,183,2024-04-28,3126,13,95,47.97,66.48,22.17,11,3,6.52,8.16,2.17
7036,2024-07-19,6,269,10.11,Yes,,Economic Indicator,Increasing,Budget,69,173,26,2,158,2024-12-17,1753,4,95,47.97,66.48,22.17,11,3,6.52,8.16,2.17
2361,2024-09-30,45,34,30.04,No,,Economic Indicator,Increasing,Budget,72,457,2,5,35,2024-07-05,3635,12,55,39.68,13.21,3.26,121,1,0.7,3.61,1.72
2361,2024-09-30,45,34,30.04,No,,Economic Indicator,Increasing,Budget,98,320,15,15,195,2024-08-17,2483,8,55,39.68,13.21,3.26,121,1,0.7,3.61,1.72
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,75,478,7,8,54,2024-01-31,2575,1,39,77.93,52.54,5.65,192,4,19.03,8.42,0.56
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,75,478,7,8,54,2024-01-31,2575,1,85,33.78,40.38,14.51,386,2,10.83,6.64,1.66
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,57,191,2,9,194,2024-04-14,2760,14,39,77.93,52.54,5.65,192,4,19.03,8.42,0.56
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,57,191,2,9,194,2024-04-14,2760,14,85,33.78,40.38,14.51,386,2,10.83,6.64,1.66
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,82,333,13,5,34,2024-02-21,2743,12,39,77.93,52.54,5.65,192,4,19.03,8.42,0.56
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,82,333,13,5,34,2024-02-21,2743,12,85,33.78,40.38,14.51,386,2,10.83,6.64,1.66
2352,2024-08-22,8,127,82.79,No,Holiday,Economic Indicator,Stable,Budget,67,412,4,0,162,2024-09-18,4112,11,39,77.93,52.54,5.65,192,4,19.03,8.42,0.56
